model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.6449572013397842,0.78,0.0441322702517313,0.4522925195385188
ZScoreBaseline,0.6520282843319687,0.78,0.043307966917605537,0.4522925195385188
ZScoreBaseline,0.6520282843319687,0.79,0.04330555611379354,0.4522925195385188
ZScoreBaseline,0.6524004465947153,0.79,0.043279327158675635,0.4522925195385188
ZScoreBaseline,0.6524004465947153,0.8,0.043226114320866406,0.4522925195385188
ZScoreBaseline,0.6527726088574618,0.8,0.04321161615547461,0.4522925195385188
ZScoreBaseline,0.6527726088574618,0.81,0.04320138028579752,0.4522925195385188
ZScoreBaseline,0.6561220692221809,0.81,0.0428607889306368,0.4522925195385188
ZScoreBaseline,0.6561220692221809,0.82,0.042798212790453025,0.4522925195385188
ZScoreBaseline,0.6605880163751395,0.82,0.042566739444669134,0.4522925195385188
ZScoreBaseline,0.6605880163751395,0.84,0.04247008669986369,0.4522925195385188
ZScoreBaseline,0.6654261257908448,0.84,0.042097602183196414,0.4522925195385188
ZScoreBaseline,0.6676590993673241,0.84,0.042036600384728166,0.4522925195385188
ZScoreBaseline,0.6687755861555639,0.84,0.0419585426881479,0.4522925195385188
ZScoreBaseline,0.6687755861555639,0.85,0.04192226999529011,0.4522925195385188
ZScoreBaseline,0.6702642352065501,0.85,0.04183005454285041,0.4522925195385188
ZScoreBaseline,0.6702642352065501,0.86,0.04174280837471153,0.4522925195385188
ZScoreBaseline,0.6706363974692966,0.86,0.041716954149556056,0.4522925195385188
ZScoreBaseline,0.6706363974692966,0.87,0.04165367268133727,0.4522925195385188
ZScoreBaseline,0.6717528842575363,0.87,0.04143203795754056,0.4522925195385188
ZScoreBaseline,0.6717528842575363,0.88,0.04132045327622321,0.4522925195385188
ZScoreBaseline,0.6732415333085225,0.88,0.04119564498603892,0.4522925195385188
ZScoreBaseline,0.6732415333085225,0.89,0.04115248665829913,0.4522925195385188
ZScoreBaseline,0.6758466691477484,0.89,0.04096869745418973,0.4522925195385188
ZScoreBaseline,0.6758466691477484,0.9,0.040946454824705415,0.4522925195385188
ZScoreBaseline,0.6777074804614812,0.9,0.04086623170396478,0.4522925195385188
ZScoreBaseline,0.6784518049869743,0.9,0.04072986721248622,0.4522925195385188
ZScoreBaseline,0.6810569408262003,0.9,0.040514575265736326,0.4522925195385188
ZScoreBaseline,0.6810569408262003,0.91,0.04047928280689852,0.4522925195385188
ZScoreBaseline,0.6836620766654261,0.91,0.04020948813288729,0.4522925195385188
ZScoreBaseline,0.6844064011909192,0.91,0.04019085014575204,0.4522925195385188
ZScoreBaseline,0.6847785634536658,0.91,0.04017742634574428,0.4522925195385188
